,Location,loc,point,lat,lon,altitude
0,"OGAN KOMERING ULU,SUMATERA SELATAN","Ogan Komering Ulu, Sumatera Selatan, Indonesia","(-4.1101012, 104.00828376734528, 0.0)",-4.1101012,104.00828376734528,0.0
1,"ACEH UTARA,ACEH","Aceh Utara, Aceh, Indonesia","(4.99119405, 97.1587368058996, 0.0)",4.99119405,97.1587368058996,0.0
2,"LANGKAT,SUMATERA UTARA","Langkat, Sumatera Utara, Indonesia","(3.8290501, 98.24827397454335, 0.0)",3.8290501,98.24827397454335,0.0
3,"PADANG LAWAS,SUMATERA UTARA","Padang Lawas, Sumatera Utara, 22774, Indonesia","(1.1565902000000001, 99.81080407051435, 0.0)",1.1565902000000001,99.81080407051435,0.0
4,"KOTA SEMARANG,JAWA TENGAH","Gang Kelapa Gading, Wates, Ngaliyan, Kota Semarang, RW 01, Wates, Ngaliyan, Semarang, Jawa Tengah, 50189, Indonesia","(-7.0197176, 110.3360514, 0.0)",-7.0197176,110.3360514,0.0
5,"TOBA,SUMATERA UTARA","Toba, Samosir, Sumatera Utara, Indonesia","(2.58, 98.83, 0.0)",2.58,98.83,0.0
6,"PAMEKASAN,JAWA TIMUR","Pamekasan, Jawa Timur, Indonesia","(-7.1605439, 113.4826273, 0.0)",-7.1605439,113.4826273,0.0
7,"KOTA LANGSA,ACEH","Langsa Kota, Langsa, Aceh, 24412, Indonesia","(4.47158865, 97.97375247454653, 0.0)",4.47158865,97.97375247454653,0.0
8,"ACEH TIMUR,ACEH","Aceh Timur, Aceh, Indonesia","(4.70166295, 97.64503901995158, 0.0)",4.70166295,97.64503901995158,0.0
9,"ROKAN HILIR,RIAU","Rokan Hilir, Kalimantan Timur, Indonesia","(0.9751078, 117.5295601, 0.0)",0.9751078,117.5295601,0.0
10,"LAMPUNG TIMUR,LAMPUNG","Lampung Timur, Lampung, 34382, Indonesia","(-5.119711649999999, 105.59515146938611, 0.0)",-5.119711649999999,105.59515146938611,0.0
11,"PENUKAL ABAB LEMATANG ILIR,SUMATERA SELATAN","Penukal Abab Lematang Ilir, Sumatera Selatan, Indonesia","(-3.21399505, 104.0076940890376, 0.0)",-3.21399505,104.0076940890376,0.0
12,"BOGOR,JAWA BARAT","Bogor, Jawa Barat, 16121, Indonesia","(-6.5962986, 106.7972421, 0.0)",-6.5962986,106.7972421,0.0
13,"KARAWANG,JAWA BARAT","Karawang, Jawa Barat, 41312, Indonesia","(-6.3042012, 107.307897, 0.0)",-6.3042012,107.307897,0.0
14,"BOJONEGORO,JAWA TIMUR","SMP Negeri 1 Dander, Bojonegoro, Jawa Timur, KM 15, Jalan Sumberarum, Sumberarum, Bojonegoro, Jawa Timur, 62171, Indonesia","(-7.2657534, 111.8665345, 0.0)",-7.2657534,111.8665345,0.0
15,"PENAJAM PASER UTARA,KALIMANTAN TIMUR","Kel. Penajam, Kalimantan Timur, 76141, Indonesia","(-1.2448547, 116.7759615, 0.0)",-1.2448547,116.7759615,0.0
16,"BANDUNG,JAWA BARAT","Jawa Barat, Cibiru, Cipadung Kidul, Panyileukan, Bandung, Jawa Barat, 40624, Indonesia","(-6.9342173, 107.7222573, 0.0)",-6.9342173,107.7222573,0.0
17,"KARAWANG,JAWA BARAT","Karawang, Jawa Barat, 41312, Indonesia","(-6.3042012, 107.307897, 0.0)",-6.3042012,107.307897,0.0
18,"LAMPUNG TIMUR,LAMPUNG","Lampung Timur, Lampung, 34382, Indonesia","(-5.119711649999999, 105.59515146938611, 0.0)",-5.119711649999999,105.59515146938611,0.0
19,"MUARA ENIM,SUMATERA SELATAN","Muara Enim, Sumatera Selatan, Indonesia","(-3.84670675, 103.96157194770801, 0.0)",-3.84670675,103.96157194770801,0.0
20,"SUMBA TENGAH,NUSA TENGGARA TIMUR","Sumba Tengah, Nusa Tenggara Timur, Indonesia","(-9.5935839, 119.66627706284194, 0.0)",-9.5935839,119.66627706284194,0.0
21,"SUMBA BARAT,NUSA TENGGARA TIMUR","Sumba Barat, Nusa Tenggara Timur, Indonesia","(-9.58570915, 119.44394260619363, 0.0)",-9.58570915,119.44394260619363,0.0
22,"BOJONEGORO,JAWA TIMUR","SMP Negeri 1 Dander, Bojonegoro, Jawa Timur, KM 15, Jalan Sumberarum, Sumberarum, Bojonegoro, Jawa Timur, 62171, Indonesia","(-7.2657534, 111.8665345, 0.0)",-7.2657534,111.8665345,0.0
23,"BREBES,JAWA TENGAH","Brebes, Jawa Tengah, Indonesia","(-7.05207115, 108.88813597074842, 0.0)",-7.05207115,108.88813597074842,0.0
24,"SERANG,BANTEN","Serang, Banten, Indonesia","(-6.10549695, 105.9884713457985, 0.0)",-6.10549695,105.9884713457985,0.0
25,"ROKAN HULU,RIAU","Rokan Hulu, Riau, Indonesia","(0.8919457, 100.46651555651417, 0.0)",0.8919457,100.46651555651417,0.0
26,"INDRAGIRI HULU,RIAU","Kabupaten Indragiri Hulu, Riau, Indonesia","(-0.49228384999999997, 102.3008254360401, 0.0)",-0.49228384999999997,102.3008254360401,0.0
27,"TANGGAMUS,LAMPUNG","Tanggamus, Lampung, Indonesia","(-5.51405375, 104.77714350239212, 0.0)",-5.51405375,104.77714350239212,0.0
28,"PESAWARAN,LAMPUNG","Pesawaran, Lampung, Indonesia","(-5.4559573, 105.08469101016075, 0.0)",-5.4559573,105.08469101016075,0.0
29,"GARUT,JAWA BARAT","Garut, Jawa Barat, 44117, Indonesia","(-7.2162543, 107.9014912, 0.0)",-7.2162543,107.9014912,0.0
30,"KOTA PALEMBANG,SUMATERA SELATAN","Kantor Kelurahan 22 Ilir, Kec. Bukit Kecil, Kota Palembang, Jalan Pangeran Marto, RW 04 Kel. 19 Ilir Kec. Bukit Kecil, Bukit Kecil, Palembang, Sumatera Selatan, 30124, Indonesia","(-2.9904158499999998, 104.75674144760343, 0.0)",-2.9904158499999998,104.75674144760343,0.0
31,"KOTA CILEGON,BANTEN","Cilegon, Banten, Indonesia","(-6.017389, 106.0537688, 0.0)",-6.017389,106.0537688,0.0
32,"KOTA CIREBON,JAWA BARAT","KORAMIL KOTA CIREBON, Cirebon, Jawa Barat, Indonesia","(-6.7217655, 108.550211614333, 0.0)",-6.7217655,108.550211614333,0.0
33,"SUMEDANG,JAWA BARAT","Sumedang, Jawa Barat, 45321, Indonesia","(-6.8592431, 107.9206982, 0.0)",-6.8592431,107.9206982,0.0
34,"BELU,NUSA TENGGARA TIMUR","Belu, Nusa Tenggara Timur, Indonesia","(-9.176141000000001, 124.91626841454732, 0.0)",-9.176141000000001,124.91626841454732,0.0
35,"BANDUNG,JAWA BARAT","Jawa Barat, Cibiru, Cipadung Kidul, Panyileukan, Bandung, Jawa Barat, 40624, Indonesia","(-6.9342173, 107.7222573, 0.0)",-6.9342173,107.7222573,0.0
36,"PENAJAM PASER UTARA,KALIMANTAN TIMUR","Kel. Penajam, Kalimantan Timur, 76141, Indonesia","(-1.2448547, 116.7759615, 0.0)",-1.2448547,116.7759615,0.0
37,"BANDUNG,JAWA BARAT","Jawa Barat, Cibiru, Cipadung Kidul, Panyileukan, Bandung, Jawa Barat, 40624, Indonesia","(-6.9342173, 107.7222573, 0.0)",-6.9342173,107.7222573,0.0
38,"SUKABUMI,JAWA BARAT","Sukabumi, Jawa Barat, 43111, Indonesia","(-6.9199289, 106.9265095, 0.0)",-6.9199289,106.9265095,0.0
39,"PASAMAN,SUMATERA BARAT","Pasaman, Sumatera Barat, 26353, Indonesia","(0.3949695, 100.19155726006841, 0.0)",0.3949695,100.19155726006841,0.0
40,"MADIUN,JAWA TIMUR","Madiun, Jawa Timur, Indonesia","(-7.61188765, 111.67319262808837, 0.0)",-7.61188765,111.67319262808837,0.0
41,"KOTA SURAKARTA,JAWA TENGAH","Taman Kota Punggawan, Ketelan, Surakarta, Jawa Tengah, 57132, Indonesia","(-7.56455835, 110.8182743897866, 0.0)",-7.56455835,110.8182743897866,0.0
42,"PURWAKARTA,JAWA BARAT","Purwakarta, Jawa Barat, 41113, Indonesia","(-6.5607313, 107.4439799, 0.0)",-6.5607313,107.4439799,0.0
43,"PENUKAL ABAB LEMATANG ILIR,SUMATERA SELATAN","Penukal Abab Lematang Ilir, Sumatera Selatan, Indonesia","(-3.21399505, 104.0076940890376, 0.0)",-3.21399505,104.0076940890376,0.0
44,"ACEH SELATAN,ACEH","Aceh Selatan, Aceh, Indonesia","(3.0679790000000002, 97.4687714679478, 0.0)",3.0679790000000002,97.4687714679478,0.0
45,"BIMA,NUSA TENGGARA BARAT","Kabupaten Bima, Nusa Tenggara Barat, 84171, Indonesia","(-8.5637593, 118.6719665, 0.0)",-8.5637593,118.6719665,0.0
46,"SERANG,BANTEN","Serang, Banten, Indonesia","(-6.10549695, 105.9884713457985, 0.0)",-6.10549695,105.9884713457985,0.0
47,"NAGAN RAYA,ACEH","Nagan Raya, Aceh, Indonesia","(4.181243, 96.52577259266292, 0.0)",4.181243,96.52577259266292,0.0
48,"KOTA MEDAN,SUMATERA UTARA","Kota Medan, Sumatera Utara, Indonesia","(3.5896654, 98.6738261, 0.0)",3.5896654,98.6738261,0.0
49,"BOGOR,JAWA BARAT","Bogor, Jawa Barat, 16121, Indonesia","(-6.5962986, 106.7972421, 0.0)",-6.5962986,106.7972421,0.0
50,"SUBANG,JAWA BARAT","Subang, Jawa Barat, Indonesia","(-6.5689807, 107.7587397, 0.0)",-6.5689807,107.7587397,0.0
51,"TAPIN,KALIMANTAN SELATAN","Tapin, Kalimantan Selatan, Indonesia","(-2.8622729500000004, 115.01096398201116, 0.0)",-2.8622729500000004,115.01096398201116,0.0
52,"NGANJUK,JAWA TIMUR","Kantor Kecamatan Dander, Bojonegoro, Jawa Timur, Jalan Raya Nganjuk - Bojonegoro, Dander, Bojonegoro, Jawa Timur, 62171, Indonesia","(-7.2505528, 111.8461202, 0.0)",-7.2505528,111.8461202,0.0
53,"KOTA JAKARTA BARAT,DKI JAKARTA","Kota, Trans Jakarta Busway Koridor 1, RW 06, Pinangsia, Taman Sari, Jakarta Barat, Daerah Khusus Ibukota Jakarta, 11110, Indonesia","(-6.137746, 106.8140132, 0.0)",-6.137746,106.8140132,0.0
54,"MESUJI,LAMPUNG","Mesuji, Lampung, 34698, Indonesia","(-3.97541905, 105.37494356303489, 0.0)",-3.97541905,105.37494356303489,0.0
55,"BANDUNG,JAWA BARAT","Jawa Barat, Cibiru, Cipadung Kidul, Panyileukan, Bandung, Jawa Barat, 40624, Indonesia","(-6.9342173, 107.7222573, 0.0)",-6.9342173,107.7222573,0.0
56,"KOTA SABANG,ACEH","Kota Bawah Timur, Sabang, Aceh, 23513, Indonesia","(5.8729793, 95.3273743, 0.0)",5.8729793,95.3273743,0.0
57,"BOGOR,JAWA BARAT","Bogor, Jawa Barat, 16121, Indonesia","(-6.5962986, 106.7972421, 0.0)",-6.5962986,106.7972421,0.0
58,"LUMAJANG,JAWA TIMUR","Jln Desa Jatisari, Kecamatan Tempeh, Kabupaten Lumajang, Jawa Timur, Madurejo, Lumajang, Jawa Timur, 67371, Indonesia","(-8.1987244, 113.158427, 0.0)",-8.1987244,113.158427,0.0
59,"KOTA KEDIRI,JAWA TIMUR","Hutan Kota Kediri, Pisang Candi, Kota Malang, Jawa Timur, Indonesia","(-7.9679325500000004, 112.61856322027484, 0.0)",-7.9679325500000004,112.61856322027484,0.0
60,"ACEH TENGAH,ACEH","Aceh Tengah, Aceh, 24562, Indonesia","(4.564266999999999, 96.96189262635659, 0.0)",4.564266999999999,96.96189262635659,0.0
61,"ACEH JAYA,ACEH","Aceh Jaya, Aceh, Indonesia","(4.811484399999999, 95.70019149086998, 0.0)",4.811484399999999,95.70019149086998,0.0
62,"ACEH BARAT,ACEH","Aceh Barat, Aceh, 23651, Indonesia","(4.4422520500000005, 96.19298304718677, 0.0)",4.4422520500000005,96.19298304718677,0.0
63,"MAMUJU,SULAWESI BARAT","Mamuju, Sulawesi Barat, 91515, Indonesia","(-2.6756302, 118.8847947, 0.0)",-2.6756302,118.8847947,0.0
64,"TAPIN,KALIMANTAN SELATAN","Tapin, Kalimantan Selatan, Indonesia","(-2.8622729500000004, 115.01096398201116, 0.0)",-2.8622729500000004,115.01096398201116,0.0
65,"KUTAI TIMUR,KALIMANTAN TIMUR","Taman Nasional Kutai, Kalimantan Timur, Indonesia","(0.356592, 117.26558670567633, 0.0)",0.356592,117.26558670567633,0.0
66,"DOMPU,NUSA TENGGARA BARAT","Dompu, Nusa Tenggara Barat, Indonesia","(-8.5164771, 118.33121614464076, 0.0)",-8.5164771,118.33121614464076,0.0
67,"PONOROGO,JAWA TIMUR","Ponorogo, Jawa Timur, Indonesia","(-7.97122665, 111.49889293326967, 0.0)",-7.97122665,111.49889293326967,0.0
68,"TAPANULI SELATAN,SUMATERA UTARA","Tapanuli Selatan, Sumatera Utara, Indonesia","(1.5510869, 99.21175710833333, 0.0)",1.5510869,99.21175710833333,0.0
69,"NIAS,SUMATERA UTARA","Nias, Sumatera Utara, Indonesia","(1.16667915, 97.96929227407506, 0.0)",1.16667915,97.96929227407506,0.0
70,"KEDIRI,JAWA TIMUR","Kediri, Jawa Timur, Indonesia","(-7.8057219, 112.16852174866582, 0.0)",-7.8057219,112.16852174866582,0.0
71,"PADANG PARIAMAN,SUMATERA BARAT","Padang Pariaman, Sulawesi Barat, Indonesia","(-2.96446, 119.3122747, 0.0)",-2.96446,119.3122747,0.0
72,"NIAS UTARA,SUMATERA UTARA","Nias Utara, Sumatera Utara, Indonesia","(1.37475605, 97.14456926033733, 0.0)",1.37475605,97.14456926033733,0.0
73,"KEPULAUAN ANAMBAS,KEPULAUAN RIAU","Kepulauan Anambas, Kepulauan Riau, 29791, Indonesia","(2.93890105, 105.76025801074812, 0.0)",2.93890105,105.76025801074812,0.0
74,"PASAMAN BARAT,SUMATERA BARAT","Pasaman Barat, Sumatera Barat, 26368, Indonesia","(0.18757325000000002, 99.68994815935233, 0.0)",0.18757325000000002,99.68994815935233,0.0
75,"MANDAILING NATAL,SUMATERA UTARA","Mandailing Natal, Sumatera Utara, 22919, Indonesia","(0.7450915, 99.2187861559504, 0.0)",0.7450915,99.2187861559504,0.0
76,"PURWAKARTA,JAWA BARAT","Purwakarta, Jawa Barat, 41113, Indonesia","(-6.5607313, 107.4439799, 0.0)",-6.5607313,107.4439799,0.0
77,"PENAJAM PASER UTARA,KALIMANTAN TIMUR","Kel. Penajam, Kalimantan Timur, 76141, Indonesia","(-1.2448547, 116.7759615, 0.0)",-1.2448547,116.7759615,0.0
78,"KOTA GUNUNG SITOLI,SUMATERA UTARA","Jalan Gunung Sitoli- Teluk Dalam, Amuri, Nias Selatan, Sumatera Utara, Indonesia","(0.8473219, 97.6074582, 0.0)",0.8473219,97.6074582,0.0
79,"KOTA PADANG,SUMATERA BARAT","Taman Kota, Padang, Sumatera Barat, 25176, Indonesia","(-0.9324588, 100.3896371, 0.0)",-0.9324588,100.3896371,0.0
80,"PESISIR SELATAN,SUMATERA BARAT","DPC Partai Demokrat Pesisir Selatan, Jalan Raya Air Haji - Painan, Painan, Sumatera Barat, 25354, Indonesia","(-1.3486632, 100.5742238, 0.0)",-1.3486632,100.5742238,0.0
81,"KEPULAUAN MENTAWAI,SUMATERA BARAT","Kepulauan Mentawai, Sumatera Barat, Indonesia","(-1.3587816, 98.89500511469437, 0.0)",-1.3587816,98.89500511469437,0.0
82,"KAMPAR,RIAU","Kampar, Kecamatan Langgam, Kabupaten Pelalawan, Riau, Indonesia","(0.2639628, 101.6725898, 0.0)",0.2639628,101.6725898,0.0
83,"PESAWARAN,LAMPUNG","Pesawaran, Lampung, Indonesia","(-5.4559573, 105.08469101016075, 0.0)",-5.4559573,105.08469101016075,0.0
84,"MADIUN,JAWA TIMUR","Madiun, Jawa Timur, Indonesia","(-7.61188765, 111.67319262808837, 0.0)",-7.61188765,111.67319262808837,0.0
85,"KAMPAR,RIAU","Kampar, Kecamatan Langgam, Kabupaten Pelalawan, Riau, Indonesia","(0.2639628, 101.6725898, 0.0)",0.2639628,101.6725898,0.0
86,"KOTA PEKANBARU,RIAU","Kelurahan Lembah Damai, Kabupaten Kampar, Riau, 28271, Indonesia","(0.6113052, 101.46979184758777, 0.0)",0.6113052,101.46979184758777,0.0
87,"BOGOR,JAWA BARAT","Bogor, Jawa Barat, 16121, Indonesia","(-6.5962986, 106.7972421, 0.0)",-6.5962986,106.7972421,0.0
88,"LAMPUNG SELATAN,LAMPUNG","Lampung Selatan, Lampung, Indonesia","(-5.54148865, 105.51100092534513, 0.0)",-5.54148865,105.51100092534513,0.0
89,"KOTA SUNGAI PENUH,JAMBI","Kota Baru, Sungai Penuh, Jambi, 37111, Indonesia","(-2.0327693, 101.3969032, 0.0)",-2.0327693,101.3969032,0.0
90,"KUTAI TIMUR,KALIMANTAN TIMUR","Taman Nasional Kutai, Kalimantan Timur, Indonesia","(0.356592, 117.26558670567633, 0.0)",0.356592,117.26558670567633,0.0
91,"KARAWANG,JAWA BARAT","Karawang, Jawa Barat, 41312, Indonesia","(-6.3042012, 107.307897, 0.0)",-6.3042012,107.307897,0.0
92,"SITUBONDO,JAWA TIMUR","Situbondo, Jawa Timur, Indonesia","(-7.7067843, 114.0054142, 0.0)",-7.7067843,114.0054142,0.0
93,"BULUNGAN,KALIMANTAN UTARA","Bulungan, Kalimantan Utara, Indonesia","(2.76203405, 117.07434677546522, 0.0)",2.76203405,117.07434677546522,0.0
94,"BERAU,KALIMANTAN TIMUR","BERAU, Jalan Sultan Agung, Sungai Bedungun, Kalimantan Timur, 77311, Indonesia","(2.1488862, 117.4534366, 0.0)",2.1488862,117.4534366,0.0
95,"SUMBAWA BARAT,NUSA TENGGARA BARAT","Sumbawa Barat, Nusa Tenggara Barat, 84356, Indonesia","(-8.658515, 116.9161845, 0.0)",-8.658515,116.9161845,0.0
96,"TANGGAMUS,LAMPUNG","Tanggamus, Lampung, Indonesia","(-5.51405375, 104.77714350239212, 0.0)",-5.51405375,104.77714350239212,0.0
97,"LAMONGAN,JAWA TIMUR","Lamongan, Jawa Timur, Indonesia","(-7.1229318500000005, 112.32819354965417, 0.0)",-7.1229318500000005,112.32819354965417,0.0
98,"BANJAR,KALIMANTAN SELATAN","Banjarmasin, Kalimantan Selatan, Indonesia","(-3.3187496, 114.5925828, 0.0)",-3.3187496,114.5925828,0.0
99,"KOTA PADANG SIDEMPUAN,SUMATERA UTARA","Kota Padang Sidempuan, Sumatera Utara, Indonesia","(1.3870258500000001, 99.27384672596114, 0.0)",1.3870258500000001,99.27384672596114,0.0
100,"SUMBAWA BARAT,NUSA TENGGARA BARAT","Sumbawa Barat, Nusa Tenggara Barat, 84356, Indonesia","(-8.658515, 116.9161845, 0.0)",-8.658515,116.9161845,0.0
101,"KLUNGKUNG,BALI","Semarapura, Bali, 80711, Indonesia","(-8.5350173, 115.4032763, 0.0)",-8.5350173,115.4032763,0.0
102,"KOTA BIMA,NUSA TENGGARA BARAT","Bima, Nusa Tenggara Barat, Indonesia","(-8.4534091, 118.727689, 0.0)",-8.4534091,118.727689,0.0
103,"DOMPU,NUSA TENGGARA BARAT","Dompu, Nusa Tenggara Barat, Indonesia","(-8.5164771, 118.33121614464076, 0.0)",-8.5164771,118.33121614464076,0.0
104,"DHARMASRAYA,SUMATERA BARAT",,,,,
105,"KAMPAR,RIAU","Kampar, Kecamatan Langgam, Kabupaten Pelalawan, Riau, Indonesia","(0.2639628, 101.6725898, 0.0)",0.2639628,101.6725898,0.0
106,"BANJAR,KALIMANTAN SELATAN","Banjarmasin, Kalimantan Selatan, Indonesia","(-3.3187496, 114.5925828, 0.0)",-3.3187496,114.5925828,0.0
107,"JEMBER,JAWA TIMUR","Jember, Jawa Timur, Indonesia","(-8.1688563, 113.7021772, 0.0)",-8.1688563,113.7021772,0.0
108,"KOTA SABANG,ACEH","Kota Bawah Timur, Sabang, Aceh, 23513, Indonesia","(5.8729793, 95.3273743, 0.0)",5.8729793,95.3273743,0.0
109,"GRESIK,JAWA TIMUR","Gresik, Jawa Timur, Indonesia","(-5.79334655, 112.6598223201143, 0.0)",-5.79334655,112.6598223201143,0.0
110,"KARAWANG,JAWA BARAT","Karawang, Jawa Barat, 41312, Indonesia","(-6.3042012, 107.307897, 0.0)",-6.3042012,107.307897,0.0
111,"BEKASI,JAWA BARAT","Jawa Barat, Jalan Gunung Salak, Kranji, Bekasi, Jawa Barat, 17144, Indonesia","(-6.24087, 106.98876, 0.0)",-6.24087,106.98876,0.0
112,"BEKASI,JAWA BARAT","Jawa Barat, Jalan Gunung Salak, Kranji, Bekasi, Jawa Barat, 17144, Indonesia","(-6.24087, 106.98876, 0.0)",-6.24087,106.98876,0.0
113,"KARAWANG,JAWA BARAT","Karawang, Jawa Barat, 41312, Indonesia","(-6.3042012, 107.307897, 0.0)",-6.3042012,107.307897,0.0
114,"SERANG,BANTEN","Serang, Banten, Indonesia","(-6.10549695, 105.9884713457985, 0.0)",-6.10549695,105.9884713457985,0.0
115,"KEBUMEN,JAWA TENGAH","Masjid Baitussolihin, Kertodeso Trukan Dasar,mirit ,kebumen,jawa Tengah, Jalan Daendels, Tlogopragoto, Kebumen, Jawa Tengah, 54391, Indonesia","(-7.7753227, 109.80318865, 0.0)",-7.7753227,109.80318865,0.0
116,"JEPARA,JAWA TENGAH","Jepara, Jawa Tengah, Indonesia","(-6.5906502, 110.6673202, 0.0)",-6.5906502,110.6673202,0.0
117,"PASURUAN,JAWA TIMUR","Pasuruan, Jawa Timur, Indonesia","(-7.6419894, 112.906694, 0.0)",-7.6419894,112.906694,0.0
118,"BOGOR,JAWA BARAT","Bogor, Jawa Barat, 16121, Indonesia","(-6.5962986, 106.7972421, 0.0)",-6.5962986,106.7972421,0.0
119,"ROKAN HULU,RIAU","Rokan Hulu, Riau, Indonesia","(0.8919457, 100.46651555651417, 0.0)",0.8919457,100.46651555651417,0.0
120,"BANDUNG,JAWA BARAT","Jawa Barat, Cibiru, Cipadung Kidul, Panyileukan, Bandung, Jawa Barat, 40624, Indonesia","(-6.9342173, 107.7222573, 0.0)",-6.9342173,107.7222573,0.0
121,"LAMPUNG SELATAN,LAMPUNG","Lampung Selatan, Lampung, Indonesia","(-5.54148865, 105.51100092534513, 0.0)",-5.54148865,105.51100092534513,0.0
122,"LAMPUNG TIMUR,LAMPUNG","Lampung Timur, Lampung, 34382, Indonesia","(-5.119711649999999, 105.59515146938611, 0.0)",-5.119711649999999,105.59515146938611,0.0
123,"LAMPUNG TENGAH,LAMPUNG","Lampung Tengah, Lampung, 34162, Indonesia","(-4.8728473, 105.32601289261834, 0.0)",-4.8728473,105.32601289261834,0.0
124,"BOGOR,JAWA BARAT","Bogor, Jawa Barat, 16121, Indonesia","(-6.5962986, 106.7972421, 0.0)",-6.5962986,106.7972421,0.0
125,"KOTA SABANG,ACEH","Kota Bawah Timur, Sabang, Aceh, 23513, Indonesia","(5.8729793, 95.3273743, 0.0)",5.8729793,95.3273743,0.0
126,"ACEH TIMUR,ACEH","Aceh Timur, Aceh, Indonesia","(4.70166295, 97.64503901995158, 0.0)",4.70166295,97.64503901995158,0.0
127,"BANGKA BARAT,KEPULAUAN BANGKA BELITUNG","Bangka Barat, Kepulauan Bangka Belitung, Indonesia","(-1.8412375, 105.55187121706234, 0.0)",-1.8412375,105.55187121706234,0.0
128,"SIDENRENG RAPPANG,SULAWESI SELATAN","Watang Sidenreng, Sulawesi Selatan, Indonesia","(-3.9403129, 119.8651008, 0.0)",-3.9403129,119.8651008,0.0
129,"BOGOR,JAWA BARAT","Bogor, Jawa Barat, 16121, Indonesia","(-6.5962986, 106.7972421, 0.0)",-6.5962986,106.7972421,0.0
130,"SERANG,BANTEN","Serang, Banten, Indonesia","(-6.10549695, 105.9884713457985, 0.0)",-6.10549695,105.9884713457985,0.0
131,"KOTAWARINGIN BARAT,KALIMANTAN TENGAH","Kotawaringin Hulu, Kalimantan Tengah, Indonesia","(-2.4028117, 111.5327784, 0.0)",-2.4028117,111.5327784,0.0
132,"KEPULAUAN MERANTI,RIAU","Kabupaten Kepulauan Meranti, Riau, 28753, Indonesia","(1.0613049, 102.7019636364293, 0.0)",1.0613049,102.7019636364293,0.0
133,"BELITUNG TIMUR,KEPULAUAN BANGKA BELITUNG","Belitung Timur, Kepulauan Bangka Belitung, Indonesia","(-2.9164574, 108.00372175752332, 0.0)",-2.9164574,108.00372175752332,0.0
134,"JENEPONTO,SULAWESI SELATAN","Jeneponto, Sulawesi Selatan, Indonesia","(-5.5444892, 119.6119732151142, 0.0)",-5.5444892,119.6119732151142,0.0
135,"BANGKA BARAT,KEPULAUAN BANGKA BELITUNG","Bangka Barat, Kepulauan Bangka Belitung, Indonesia","(-1.8412375, 105.55187121706234, 0.0)",-1.8412375,105.55187121706234,0.0
136,"BELITUNG,KEPULAUAN BANGKA BELITUNG","Belitung, Kepulauan Bangka Belitung, Indonesia","(-2.88428125, 107.6631595873786, 0.0)",-2.88428125,107.6631595873786,0.0
137,"KOTA MANADO,SULAWESI UTARA","Batu Kota, Kleak, Sulawesi Utara, 95115, Indonesia","(1.4513227, 124.8327635, 0.0)",1.4513227,124.8327635,0.0
138,"KOTA PANGKALPINANG,KEPULAUAN BANGKA BELITUNG","Hutan Kota Pangkalpinang, Tuatunu, Pangkalpinang, Kepulauan Bangka Belitung, Indonesia","(-2.0893249, 106.0497483, 0.0)",-2.0893249,106.0497483,0.0
139,"PANGKAJENE KEPULAUAN,SULAWESI SELATAN","Pangkajene, Pangkajene dan Kepulauan, Sulawesi Selatan, 90611, Indonesia","(-4.834493, 119.5471569, 0.0)",-4.834493,119.5471569,0.0
140,"KOTA MAKASSAR,SULAWESI SELATAN","Jalan Balai Kota, Baru, Ujung Pandang, Makassar, Sulawesi Selatan, 90171, Indonesia","(-5.1347721, 119.4083565, 0.0)",-5.1347721,119.4083565,0.0
141,"SERANG,BANTEN","Serang, Banten, Indonesia","(-6.10549695, 105.9884713457985, 0.0)",-6.10549695,105.9884713457985,0.0
142,"BANGKA TENGAH,KEPULAUAN BANGKA BELITUNG","Bangka Tengah, Kepulauan Bangka Belitung, Indonesia","(-2.43051555, 106.1001552655625, 0.0)",-2.43051555,106.1001552655625,0.0
143,"BANGKA,KEPULAUAN BANGKA BELITUNG","Pulau Bangka, Kepulauan Bangka Belitung, Indonesia","(-2.30812445, 106.02815209819913, 0.0)",-2.30812445,106.02815209819913,0.0
144,"SOPPENG,SULAWESI SELATAN","Jalan Sultan Hasanuddin Poros Barru - Soppeng, Mangkoso, Barru, Sulawesi Selatan, Indonesia","(-4.269139, 119.6341799, 0.0)",-4.269139,119.6341799,0.0
145,"LOMBOK UTARA,NUSA TENGGARA BARAT","Lombok Utara, Nusa Tenggara Barat, Indonesia","(-8.3572425, 116.1609208, 0.0)",-8.3572425,116.1609208,0.0
146,"WONOGIRI,JAWA TENGAH","Wonogiri, Jawa Tengah, Indonesia","(-7.9620507, 110.95757325155418, 0.0)",-7.9620507,110.95757325155418,0.0
147,"PANDEGLANG,BANTEN","Pandeglang, Banten, 42217, Indonesia","(-6.3097661, 106.1067474, 0.0)",-6.3097661,106.1067474,0.0
